# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_
depth, execs_per_sec, total_execs, edges_found
946, 0, 41, 1947, 1941, 355, 0.65%, 0, 0, 3, 13.09, 32185, 54702
951, 0, 41, 1949, 1943, 355, 0.65%, 0, 0, 3, 13.13, 32251, 54703
956, 0, 41, 1950, 1944, 355, 0.65%, 0, 0, 3, 13.21, 32317, 54703
962, 0, 41, 1953, 1947, 355, 0.65%, 0, 0, 3, 13.00, 32386, 54703
967, 0, 41, 1956, 1950, 355, 0.65%, 0, 0, 3, 12.73, 32447, 54714
972, 0, 41, 1958, 1952, 355, 0.65%, 0, 0, 3, 13.01, 32513, 54714
977, 0, 41, 1959, 1953, 355, 0.65%, 0, 0, 3, 13.02, 32580, 54714
982, 0, 41, 1961, 1955, 355, 0.65%, 0, 0, 3, 13.17, 32646, 54716
987, 0, 41, 1963, 1957, 355, 0.65%, 0, 0, 3, 13.47, 32715, 54716
993, 0, 41, 1964, 1958, 355, 0.65%, 0, 0, 3, 13.59, 32796, 54719
999, 0, 41, 1967, 1961, 355, 0.65%, 0, 0, 3, 13.15, 32865, 54721
1004, 0, 41, 1967, 1961, 355, 0.65%, 0, 0, 3, 12.91, 32931, 54721
1009, 0, 41, 1969, 1963, 355, 0.65%, 0, 0, 3, 13.01, 32993, 54721
1014, 0, 41, 1970, 1964, 355, 0.65%, 0, 0, 3, 13.00, 33059, 54721
1019, 0, 41, 1971, 1965, 355, 0.65%, 0, 0, 3, 13.01, 33123, 54724
1024, 0, 41, 1972, 1966, 355, 0.65%, 0, 0, 3, 12.89, 33187, 54724
1029, 0, 41, 1973, 1967, 355, 0.65%, 0, 0, 3, 13.02, 33253, 54724
1034, 0, 41, 1975, 1969, 355, 0.65%, 0, 0, 3, 12.84, 33316, 54725
1039, 0, 41, 1977, 1971, 355, 0.65%, 0, 0, 3, 12.59, 33380, 54729
1045, 0, 41, 1979, 1973, 355, 0.65%, 0, 0, 3, 12.88, 33452, 54729
1050, 0, 41, 1979, 1973, 355, 0.65%, 0, 0, 3, 12.92, 33518, 54729
1055, 0, 41, 1980, 1974, 355, 0.65%, 0, 0, 3, 13.06, 33583, 54730
1060, 0, 41, 1982, 1976, 355, 0.65%, 0, 0, 3, 13.09, 33650, 54730
1066, 0, 41, 1984, 1978, 355, 0.65%, 0, 0, 3, 12.98, 33720, 54731
1072, 0, 41, 1986, 1980, 355, 0.65%, 0, 0, 3, 12.55, 33789, 54731
1077, 0, 41, 1987, 1981, 355, 0.65%, 0, 0, 3, 12.58, 33852, 54732
1082, 0, 41, 1987, 1981, 355, 0.65%, 0, 0, 3, 13.21, 33921, 54732
1087, 0, 87, 1987, 1980, 369, 0.65%, 0, 0, 3, 13.26, 33983, 54732
